unique_id,name,firstname,title,namesuffix,fblink1,fblink2,twlink,isListed,list_place,isDC,constituency,constituency_str,state,renewed_candidacy,party,sex,age,residence,birthplace,profession,author_id
421,Hornhues,Else Katharina Bettina,NA,NA,https://www.facebook.com/Hornhues,NA,https://twitter.com/BettinaHornhues,1,2,1,55,Bremen II – Bremerhaven,4,1,1,0,1972,Bremen,Bremen,MdB / Bankkauffrau,275204467
423,Rohmeyer,Claas Heinrich Remmert,NA,NA,www.facebook.com/claasrohmeyermdbb,https://www.facebook.com/clarohb,https://twitter.com/claasrohmeyer,1,4,0,NA,NA,4,0,1,1,1971,Bremen,Bremen,selbst. Kommunikationsberater,354268400
431,Ittekkot,David Narayan,NA,NA,https://www.facebook.com/david.ittekkot,NA,https://twitter.com/davezeville,1,6,0,NA,NA,4,0,2,1,1989,Bremen,Hamburg,Student,1127631469
433,Hilz,Hauke,Dr.,NA,https://www.facebook.com/hhilz/,https://www.facebook.com/hauke.hilz,https://twitter.com/haukehilz,1,2,1,55,Bremen II – Bremerhaven,4,0,6,1,1977,Bremerhaven,Stade,Professor für Lebensmittelchemie,844353416
442,Müller,Maurice Benjamin,NA,NA,https://www.facebook.com/mauricebmueller,https://www.facebook.com/maurice.muller,https://twitter.com/mauricebmueller,1,2,1,55,Bremen II – Bremerhaven,4,0,4,1,1983,Bremerhaven,Kassel,Kommunikationswissenschaftler,2529900637
444,Bruck,Philipp,NA,NA,https://www.facebook.com/philipp.bruck,NA,https://twitter.com/phbruck,1,4,0,NA,NA,4,0,4,1,1989,Bremen,Bielefeld,Ingenieur für Verfahrenstechnik,3241137995
452,Janßen,Nelson,NA,NA,https://www.facebook.com/nelson.janssen,NA,https://twitter.com/NelsonJanssen,0,NA,1,55,Bremen II – Bremerhaven,4,0,3,1,1990,Bremerhaven,Wuppertal,Student,1851593689
454,Teske,Robert,NA,NA,https://www.facebook.com/robert.teske.982,NA,https://twitter.com/RobertTeskeHB,1,2,0,NA,NA,4,0,7,1,1990,Bremen,Branenburg an der Havel,Speditionskaufmann,3165331636
455,Tassis,Alexander,NA,NA,https://www.facebook.com/A.Tassis/,https://www.facebook.com/alexander.tassis,https://twitter.com/AlexTassisAfD,1,3,0,NA,NA,4,0,7,1,1970,Bremen,"Athen, Griechenland",Historiker (M. A.),745500975192911874
457,Gröhe,Hermann,NA,NA,https://www.facebook.com/groehe/,NA,https://twitter.com/groehe,1,1,1,108,Neuss I,5,1,1,1,1961,Neuss,Uedem,MdB / Bundesminister / Jurist,94363834
463,Brinkhaus,Ralph,NA,NA,https://www.facebook.com/ralph.brinkhaus,NA,https://twitter.com/rbrinkhaus,1,7,1,131,Gütersloh I,5,1,1,1,1968,Rheda-Wiedenbrück,Wiedenbrück,MdB / Steuerberater,38001527
466,Ziemiak,Paul,NA,NA,https://www.facebook.com/paul.ziemiak,https://www.facebook.com/paul.ziemiak85,https://twitter.com/PaulZiemiak,1,10,1,141,Herne – Bochum II,5,0,1,1,1985,Iserlohn,Stettin,Angestellter / Student,288696645
467,Karliczek,Anja,NA,NA,https://www.facebook.com/anja.karliczek,NA,https://twitter.com/AnjaKarliczek,1,11,1,128,Steinfurt III,5,1,1,0,1971,Tecklenburg,Ibbenbüren,MdB / Geschäftsführerin Hotellerie,2521976694
468,Jarzombek,Thomas,NA,NA,https://www.facebook.com/thjarzombek,NA,https://twitter.com/tj_tweets,1,12,1,106,Düsseldorf I,5,1,1,1,1973,Düsseldorf,Düsseldorf,MdB / IT-Berater,37105136
469,Hauer,Matthias,NA,NA,https://www.facebook.com/matthiashauer.cdu,https://www.facebook.com/matthias.hauer.5,https://twitter.com/MatthiasHauer,1,13,1,120,Essen III,5,1,1,1,1977,Essen,Hattingen,MdB / Rechtsanwalt,1158585210
470,Manderla,Gisela,NA,NA,https://www.facebook.com/manderla.gisela,https://www.facebook.com/gisela.manderla,https://twitter.com/ManderlaGisela,1,14,1,95,Köln III,5,1,1,0,1958,Köln,Düsseldorf,MdB,1095781218
477,Volmering,Sven,NA,NA,https://www.facebook.com/volmering.sven,https://www.facebook.com/sven.volmering,https://twitter.com/SvenVolmering,1,21,1,125,Bottrop – Recklinghausen III,5,1,1,1,1976,Bocholt,Rhede,MdB,332698790
478,Hardt,Jürgen,NA,NA,https://www.facebook.com/JuergenHardt/,NA,https://twitter.com/juergenhardt,1,22,1,103,Solingen – Remscheid – Wuppertal II,5,1,1,1,1963,Wuppertal,Hofheim am Taunus,MdB / Dipl.-Volkswirt,38467606
480,Klein,Volkmar,NA,NA,https://www.facebook.com/VolkmarKlein.de,https://www.facebook.com/volkmar.klein,https://twitter.com/VolkmarKlein,1,24,1,148,Siegen-Wittgenstein,5,1,1,1,1960,Burbach,Siegen,MdB / Dipl.-Volkswirt,33043294
484,Benning,Sybille,NA,NA,https://www.facebook.com/sybille.benning/,NA,https://twitter.com/SybilleBenning,1,28,1,129,Münster,5,1,1,0,1961,Münster,Münster,Dipl.-Ing. Landschaftsplanung,869205749632831488
493,Haardt,Christian,NA,NA,https://www.facebook.com/christian.haardt.9,https://www.facebook.com/christian.haardt.mdl,https://twitter.com/christianhaardt,1,37,1,140,Bochum I,5,0,1,1,1965,Bochum,Bochum,Rechtsanwalt,113368141
494,Nowak,Helmut,NA,NA,https://www.facebook.com/helmutnowakmdb/,NA,https://twitter.com/helmut_nowak,1,38,1,101,Leverkusen – Köln IV,5,1,1,1,1941,Leverkusen,Beuthen,MdB / Kaufmann,1120117190
495,Schummer,Uwe,NA,NA,https://www.facebook.com/UweSchummer,NA,https://twitter.com/UweSchummer,1,39,1,111,Viersen,5,1,1,1,1957,Willich,"Adelaide, Australien",Groß- und Außenhandelskaufmann,409203792
498,Möring,Karsten,NA,NA,https://www.facebook.com/karsten.moring,NA,https://twitter.com/karstenmoering,1,42,1,93,Köln I,5,1,1,1,1949,Köln,Schneverdingen,MdB,1099159964
501,Heider,Matthias,Dr.,NA,https://www.facebook.com/Dr.MatthiasHeider,NA,https://twitter.com/MatthiasHeider,1,45,1,149,Olpe – Märkischer Kreis I,5,1,1,1,1966,Lüdenscheid,Lüdenscheid,Rechtsanwalt,154064825
509,Oellers,Wilfried,NA,NA,https://www.facebook.com/WilfriedOellers.CDU,https://www.facebook.com/wilfried.oellers,https://twitter.com/wilfriedoellers,1,53,1,89,Heinsberg,5,1,1,1,1975,Heinsberg,Mönchengladbach,Rechtsanwalt,906847944
510,Hirte,Heribert,Prof. Dr.,NA,https://www.facebook.com/HHirte,https://www.facebook.com/heribert.hirte,https://twitter.com/HHirte,1,54,1,94,Köln II,5,1,1,1,1958,Köln,Köln,Universitätsprofessor,1513671236
535,Mertens,Ansgar Wilhelm,NA,NA,https://www.facebook.com/Mertens.Ansgar,NA,https://twitter.com/ansgar_mertens,1,79,0,NA,NA,5,0,1,1,1977,Lippstadt,Warstein,Polizeibeamter,114411927
541,Rouenhoff,Stefan,NA,NA,https://www.facebook.com/stefanrouenhoff/,https://www.facebook.com/my.name.stefan,https://twitter.com/stefanrouenhoff,0,NA,1,112,Kleve,5,0,1,1,1978,Goch,Goch,Handelsattaché,963904327
542,Spahn,Jens,NA,NA,http://www.facebook.com/jensspahn,NA,https://twitter.com/jensspahn,0,NA,1,124,Steinfurt I – Borken I,5,1,1,1,1980,Ahaus,Ahaus,MdB / Bankkaufmann,299650387
548,Sensburg,Patrick Ernst Hermann,NA,NA,https://www.facebook.com/patrick.sensburg,NA,https://twitter.com/patricksensburg,0,NA,1,147,Hochsauerlandkreis,5,1,1,1,1971,Brilon,Paderborn,MdB / Hochschullehrer,43537931
549,Schulz,Martin,NA,NA,https://www.facebook.com/martinschulz/,NA,https://twitter.com/martinschulz,1,1,0,NA,NA,5,0,2,1,1955,Berlin,Hehlrath (jetzt Eschweiler),Buchhändler,17675072
551,Hellmich,Wolfgang,NA,NA,https://www.facebook.com/WolfgangHellmichmdb,https://www.facebook.com/wolfganghellmich,https://twitter.com/hellmichmdb,1,3,1,146,Soest,5,1,2,1,1958,Bad Sassendorf,Welver,MdB,786498202832822272
552,Griese,Kerstin,NA,NA,https://www.facebook.com/kerstin.griese,https://www.facebook.com/KerstinGrieseMdB/,https://twitter.com/kerstingriese,1,4,1,105,Mettmann II,5,1,2,0,1966,Ratingen,Münster (Westf.),MdB,39709752
553,Post,Achim,NA,NA,https://www.facebook.com/Achim.Post/,NA,https://twitter.com/achim_p,1,5,1,134,Minden-Lübbecke I,5,1,2,1,1959,Berlin,Rahden,Dipl.-Soziologe,1117749912
559,Schiefner,Udo,NA,NA,https://www.facebook.com/USchiefner/,NA,https://twitter.com/udoschiefner,1,11,1,111,Viersen,5,1,2,1,1959,Kempen,Kempen,MdB,3823042877
563,Hartmann,Sebastian,NA,NA,https://www.facebook.com/SebastianHartmannSPD/,https://www.facebook.com/sebastian.hartmann.334,https://twitter.com/sebast_hartmann,1,15,1,97,Rhein-Sieg-Kreis I,5,1,2,1,1977,Bornheim,Oberhausen,MdB,1076269195
564,Korkmaz,Elvan,NA,NA,https://www.facebook.com/profile.php?id=100006113284677,https://www.facebook.com/ElvanKorkmazGT/,https://twitter.com/KorkmazGT,1,16,1,131,Gütersloh I,5,0,2,0,1985,Gütersloh,Gütersloh,Dipl.-Verwaltungswirtin,3930477322
568,Engelmeier,Michaela,NA,NA,https://www.facebook.com/michaela.engelmeierheite,https://www.facebook.com/michaelaengelmeiermdb,https://twitter.com/michaelaengel,1,20,1,99,Oberbergischer Kreis,5,1,2,0,1960,Engelskirchen,Hagen,MdB / Erzieherin,26713568
569,Rinkert,Daniel,NA,NA,https://www.facebook.com/danielrinkertspd,https://www.facebook.com/daniel.rinkert,https://twitter.com/danielrinkert,1,21,1,108,Neuss I,5,0,2,1,1987,Grevenbroich,Grevenbroich,Jurist,1118689765
571,Spinrath,Norbert,NA,NA,https://www.facebook.com/norbertspinrathmdb/,https://www.facebook.com/norbert.spinrath,https://twitter.com/spinrathnorbert,1,23,1,89,Heinsberg,5,1,2,1,1957,Geilenkirchen,Rheydt,Polizeibeamter,1701848514
577,Coße,Jürgen,NA,NA,https://www.facebook.com/juergencosse,https://www.facebook.com/SPD.Juergen.Cosse/,https://twitter.com/juergencosse,1,29,1,128,Steinfurt III,5,1,2,1,1969,Neuenkirchen,Neuenkirchen,MdB / Angestellter,161395160
579,Lindh,Helge,NA,NA,https://www.facebook.com/helgefrederik.lindh,https://www.facebook.com/helgelindh,https://twitter.com/helgelindh,1,31,1,102,Wuppertal I,5,0,2,1,1976,Wuppertal,Wuppertal,wiss. Mitarbeiter,454981027
580,Bas,Bärbel,NA,NA,https://www.facebook.com/baerbel.bas,https://www.facebook.com/profile.php?id=1292120846,https://twitter.com/baerbelbas,1,32,1,115,Duisburg I,5,1,2,0,1968,Duisburg,Walsum (jetzt Duisburg),MdB,19438957
581,Olberg,Robert,NA,von,https://www.facebook.com/robertvonolberg/,NA,https://twitter.com/v_olberg,1,33,1,129,Münster,5,0,2,1,1988,Münster,Münster,Referent,822191882239442946
582,Scho-Antwerpes,Elfi,NA,NA,https://www.facebook.com/profile.php?id=100010649955265,https://www.facebook.com/ElfiSchoAntwerpes/,https://twitter.com/elfi_scho_a,1,34,1,94,Köln II,5,1,2,0,1952,Köln,Rösrath,MdB,705054100212359168
583,Schwartze,Stefan,NA,NA,https://www.facebook.com/stefan.schwartze,NA,https://twitter.com/s_schwartze,1,35,1,133,Herford – Minden-Lübbecke II,5,1,2,1,1974,Vlotho,Bad Oeynhausen,MdB / Industriemechaniker,1117526742
587,Groß,Michael Peter,NA,NA,https://www.facebook.com/michaelgrossmdb,NA,https://twitter.com/michaelgrossmdb,1,39,1,122,Recklinghausen II,5,1,2,1,1956,Marl,Marl,Geschäftsbereichsleiter,2814949590
593,Kleine,Nikolaus,NA,NA,https://www.facebook.com/Nikolaus2017/,NA,https://twitter.com/Nikolaus2017,1,45,1,100,Rheinisch-Bergischer Kreis,5,0,2,1,1956,Bergisch Gladbach,Bensberg (jetzt Bergisch Gladbach),Dipl.-Betriebswirt / Verwaltungsfachangestellter,847569204920373250
594,Tacer,Philipp,NA,NA,https://www.facebook.com/philipp.tacer,NA,https://twitter.com/philipptacer,1,46,1,106,Düsseldorf I,5,0,2,1,1983,Düsseldorf,Düsseldorf,Angestellter / Referent,1372382604
596,Töns,Markus,NA,NA,https://www.facebook.com/markustoens,NA,https://twitter.com/toens_nrw04,1,48,1,123,Gelsenkirchen,5,0,2,1,1964,Gelsenkirchen,Gelsenkirchen,Politologe,3522875063
597,Niklaus,Jens,NA,NA,https://www.facebook.com/jens.niklaus,https://www.facebook.com/JensNiklausBTW2017/,https://twitter.com/jens_niklaus,1,49,1,104,Mettmann I,5,0,2,1,1973,Haan,Gelsenkirchen,Betriebswirt,21701632
598,Kaczmarek,Oliver,NA,NA,https://www.facebook.com/oliver.kaczmarek,NA,https://twitter.com/KaczmarekOliver,1,50,1,144,Unna I,5,1,2,1,1970,Kamen,Kamen,Oberregierungsrat,231440493
602,Schwabe,Frank,NA,NA,https://www.facebook.com/frank.schwabe.94,NA,https://twitter.com/FrankSchwabe,1,54,1,121,Recklinghausen I,5,1,2,1,1970,Castrop-Rauxel,Waltrop,MdB,30050484
603,Klare,Arno,NA,NA,https://www.facebook.com/arno.klare,https://www.facebook.com/arno.klare.spd/,https://twitter.com/arnoklare,1,55,1,118,Mülheim – Essen I,5,1,2,1,1952,Essen,Oberhausen,MdB / Lehrer,1028440310
604,Bülow,Marco,NA,NA,https://www.facebook.com/marco.buelow/,NA,https://twitter.com/marcobuelow,1,56,1,142,Dortmund I,5,1,2,1,1971,Dortmund,Dortmund,freier Journalist /  Publizist,52119203
606,Lauterbach,Karl,Prof. Dr.,NA,https://www.facebook.com/Karl.Lauterbach.spd/,NA,https://twitter.com/karl_lauterbach,1,58,1,101,Leverkusen – Köln IV,5,1,2,1,1963,Köln,Birkesdorf (jetzt Düren),MdB,3292982985
609,Thews,Michael,NA,NA,https://www.facebook.com/MichaelThewsMdB,https://www.facebook.com/michael.thews.96,https://twitter.com/michael_thews,1,61,1,145,Hamm – Unna II,5,1,2,1,1964,Lünen,Bremerhaven,Dipl.-Chemieingenieur,409258073
614,Lemmen,Veith,NA,NA,https://www.facebook.com/VeithL,NA,https://twitter.com/veithl,1,66,0,NA,NA,5,0,2,1,1984,Düsseldorf,Viersen,wiss. Referent / Angestellter,28966211
615,Presch,Dirk,NA,NA,NA,NA,https://twitter.com/dirkpresch,1,67,0,NA,NA,5,0,2,1,1959,Bönen,Altenbögge-Bönen,Geschäftsführer,1325616361
616,Heinrichs,Felix Wolfgang,NA,NA,https://www.facebook.com/felixheinrichsspd,https://www.facebook.com/felixheinrichs,https://twitter.com/Felix_Heinrichs,1,68,0,NA,NA,5,0,2,1,1989,Mönchengladbach,Mönchengladbach,Geschäftsführer,581680298
624,Lorenz,Jörg,NA,NA,https://www.facebook.com/joerg.lorenz,NA,https://twitter.com/jrlorenz,1,76,0,NA,NA,5,0,2,1,1956,Uedem,Velbert,Angestellter,65336627
631,Homm,Claus Günther,NA,NA,https://www.facebook.com/claus.homm,NA,https://twitter.com/claushomm,1,83,0,NA,NA,5,0,2,1,1980,Hagen,Hagen,Geschäftsführer,3047670914
633,Helbing,Peter,NA,NA,https://www.facebook.com/peter.helbing.9,NA,https://twitter.com/phelbing,1,85,0,NA,NA,5,0,2,1,1960,Arnsberg,Gelsenkirchen,Pflegedienstleister,420573061
635,Kelber,Ulrich,NA,NA,http://www.facebook.com/UlrichKelber,NA,http://www.twitter.com/Ulrichkelber,0,NA,1,96,Bonn,5,1,2,1,1968,Bonn,Bamberg,MdB / Dipl.-Informatiker,20877217
636,Lindner,Christian,NA,NA,https://www.facebook.com/lindner.christian/,https://www.facebook.com/christian.lindner.9655,https://twitter.com/c_lindner,1,1,1,100,Rheinisch-Bergischer Kreis,5,0,6,1,1979,Düsseldorf,Wuppertal,MdL,122104353
637,Strack-Zimmermann,Marie-Agnes,Dr.,NA,https://www.facebook.com/strackzimmermann,https://www.facebook.com/mastrackzimmermann/,https://twitter.com/mastrackzi,1,2,1,106,Düsseldorf I,5,0,6,0,1958,Düsseldorf,Düsseldorf,selbst. Verlagsrepräsentantin,3047392319
638,Lambsdorff,Alexander,NA,Graf,https://www.facebook.com/Alexander.Lambsdorff,NA,https://twitter.com/Lambsdorff,1,3,1,96,Bonn,5,0,6,1,1966,Bonn,Köln,Diplomat,149299258
639,Buschmann,Marco,Dr.,NA,https://www.facebook.com/marco.buschmann.54,NA,https://twitter.com/MarcoBuschmann,1,4,1,123,Gelsenkirchen,5,0,6,1,1977,Gelsenkirchen,Gelsenkirchen,Rechtsanwalt,106136813
640,Vogel,Johannes,NA,NA,https://www.facebook.com/johannesvogel/,NA,https://twitter.com/johannesvogel,1,5,1,149,Olpe – Märkischer Kreis I,5,0,6,1,1982,Köln,Wermelskirchen,Politikwissenschaftler,15630931
642,Fricke,Otto,NA,NA,https://www.facebook.com/otto.fricke,NA,https://twitter.com/otto_fricke,1,7,1,110,Krefeld I – Neuss II,5,0,6,1,1965,Krefeld,Krefeld,Rechtsanwalt,18044683
643,Houben,Reinhard,NA,NA,https://www.facebook.com/reinhard.houben,NA,https://twitter.com/HoubenReinhard,1,8,1,93,Köln I,5,0,6,1,1960,Köln,Bensberg (jetzt Bergisch Gladbach),Unternehmer,825069798140833794
644,Schäffler,Frank,NA,NA,https://www.facebook.com/frank.schaeffler/,https://www.facebook.com/schaeffler.frank,https://twitter.com/f_schaeffler,1,9,1,134,Minden-Lübbecke I,5,0,6,1,1968,Bünde,Schwäbisch Gmünd,Dipl.-Betriebswirt,18189342
651,Todtenhausen,Manfred,NA,NA,https://www.facebook.com/manfred.todtenhausen.fdp/,NA,https://twitter.com/mtodtenhausen,1,16,1,102,Wuppertal I,5,0,6,1,1950,Wuppertal,Wuppertal,Elektromeister,563706584
652,Helling-Plahr,Katrin,NA,NA,https://www.facebook.com/KatrinHelling,https://www.facebook.com/KatrinHellingPlahr/,https://twitter.com/katrinhelling,1,17,1,138,Hagen – Ennepe-Ruhr-Kreis I,5,0,6,0,1986,Hagen,Hagen,Rechtsanwältin,21267421
653,Müller-Böhm,Roman,NA,NA,https://www.facebook.com/roman.mullerbohm,https://www.facebook.com/muellerboehm/,https://twitter.com/muellerboehm,1,18,1,117,Oberhausen – Wesel III,5,0,6,1,1992,Mülheim an der Ruhr,Essen,Student,2373251115
656,Pannes,Anna-Tina,Dr.,NA,https://www.facebook.com/TinaPannes/,NA,https://twitter.com/TinaPannes,1,21,1,105,Mettmann II,5,0,6,0,1982,Ratingen,Düsseldorf,Referentin,541735347
658,Pohlmann,Christian,NA,NA,https://www.facebook.com/pohlmannchristian,NA,https://twitter.com/chrispohlmann,1,23,1,91,Rhein-Erft-Kreis I,5,0,6,1,1982,Kerpen,Duisburg,Universitätsdozent,144520438
659,Fahr,Daniel,NA,NA,https://www.facebook.com/DanielFahr,NA,https://twitter.com/danielfahr,1,24,1,127,Coesfeld – Steinfurt II,5,0,6,1,1976,Dülmen,Dülmen,Dipl.-Betriebswirt (FH),20137762
660,Schulenburg,Hermann,NA,Graf von der,https://www.facebook.com/SchulenburgFDP/,https://www.facebook.com/profile.php?id=100014979348134,https://twitter.com/SchulenburgFDP,1,25,1,136,Höxter – Lippe II,5,0,6,1,1961,Leopoldshöhe,Bonn,Dipl.-Kaufmann / Landwirt,829705898864041985
661,Albach,Rolf William,Dr.,NA,https://www.facebook.com/rolf.albach,NA,https://twitter.com/FDP_K_Muelheim,1,26,1,101,Leverkusen – Köln IV,5,0,6,1,1963,Köln,Bonn,Dipl.-Chemiker,741027381922672640
666,Ott,Florian Philipp,NA,NA,https://www.facebook.com/florianphilipp.ott,NA,https://twitter.com/florianott,1,31,1,114,Krefeld II – Wesel II,5,0,6,1,1988,Krefeld,Krefeld,Politikwissenschaftler,21789794
677,Rehne,Sebastian,NA,NA,https://www.facebook.com/rehne.sebastian/,https://www.facebook.com/profile.php?id=100015072876389,https://twitter.com/SebastianRehne,1,42,1,107,Düsseldorf II,5,0,6,1,1974,Düsseldorf,Homberg (jetzt Duisburg),Referatsleiter im Rechenzentrum NRW,822530562459979776
680,Gatzweiler,Cliff,Dr.,NA,https://www.facebook.com/CliffGatzweiler/,NA,https://twitter.com/cliffgatzweiler,1,45,1,87,Aachen I,5,0,6,1,1974,Aachen,Aachen,Rechtsanwalt,321375022
681,Bist,Andreas,NA,NA,https://www.facebook.com/A.BistBW2017/,https://www.facebook.com/andreas.bist,https://twitter.com/andreas_bist,1,46,1,111,Viersen,5,0,6,1,1978,Brüggen,Viersen,Heilerziehungspfleger,68509043
682,Schniske,Frank,NA,NA,https://www.facebook.com/profile.php?id=100008314872261,https://www.facebook.com/frankschniskefdp,https://twitter.com/schniske,1,47,1,88,Aachen II,5,0,6,1,1974,Würselen,Köln,Lehrer,715855444611301376
684,Schulte,Michael,NA,NA,https://www.facebook.com/MichaelSchulteLiberal/,NA,https://twitter.com/michael81904470,1,49,1,150,Märkischer Kreis II,5,0,6,1,1962,Plettenberg,Plettenberg,Geschäftsführer,1448785724
688,Winkler,Philip,NA,NA,https://www.facebook.com/winklerfdp/,https://www.facebook.com/philip.winkler1,https://twitter.com/winklerfdp,1,53,1,131,Gütersloh I,5,0,6,1,1988,Gütersloh,Rheda-Wiedenbrück,Immobilienverwalter,800762558453977088
690,Klapdor,Ralf,Prof. Dr.,NA,https://www.facebook.com/rklapdor/,https://www.facebook.com/ralf.klapdor.9,https://twitter.com/rklapdor,0,NA,1,112,Kleve,5,0,6,1,1969,Uedem,Hüls (jetzt Krefeld),Hochschullehrer / Steuerberater,21789060
692,Wortmann,Tim,NA,NA,https://www.facebook.com/wortmannFDP/,NA,https://twitter.com/TimWortm,0,NA,1,120,Essen III,5,0,6,1,1987,Essen,Essen,Studienrat,783038407333310465
694,Zombek,Max,NA,NA,https://www.facebook.com/max.zombek,NA,https://twitter.com/MaxZombek,0,NA,1,142,Dortmund I,5,0,6,1,1993,Dortmund,Herdecke,Student,95260071
700,Haßelmann,Britta,NA,NA,https://www.facebook.com/britta.hasselmann,NA,https://twitter.com/brihasselmann,1,1,1,132,Bielefeld – Gütersloh II,5,1,4,0,1961,Bielefeld,Straelen,Dipl.-Sozialarbeiterin,1131092102
701,Krischer,Oliver Michael,NA,NA,https://www.facebook.com/okrischer/,NA,https://twitter.com/oliver_krischer,1,2,1,90,Düren,5,1,4,1,1969,Düren,Zülpich,MdB,88630242
702,Dörner,Katja,NA,NA,https://www.facebook.com/katja.dorner.5,NA,https://twitter.com/katjadoerner,1,3,1,96,Bonn,5,1,4,0,1976,Bonn,Siegen,MdB,19738866
703,Lehmann,Sven,NA,NA,https://www.facebook.com/sven.lehmann.9250,NA,https://twitter.com/svenlehmann,1,4,1,94,Köln II,5,0,4,1,1979,Köln,Troisdorf-Sieglar,Politikwissenschaftler / Personalentwickler ö. D.,16706236
704,Mihalic,Irene,NA,NA,https://www.facebook.com/irene.mihalic,https://www.facebook.com/Irene-Mihalic-MdB-196359297238038/,https://twitter.com/irenemihalic,1,5,1,123,Gelsenkirchen,5,1,4,0,1976,Gelsenkirchen,Waldbröl,Polizeibeamtin a. D.,143000381
706,Dröge,Katharina,NA,NA,https://www.facebook.com/katharina.droege,https://www.facebook.com/KatharinaDroegeMdB,https://twitter.com/katdro,1,7,1,95,Köln III,5,1,4,0,1984,Köln,Münster,Dipl.-Volkswirtin,15722010
707,Kurth,Markus,NA,NA,https://www.facebook.com/mdb.markuskurth/,https://www.facebook.com/markuskurthmdb,https://twitter.com/markuskurthmdb,1,8,1,142,Dortmund I,5,1,4,1,1966,Dortmund,Bonn-Beuel,Dipl.-Politikwissenschaftler,150188536
708,Klein-Schmeink,Maria,NA,NA,https://www.facebook.com/maria.kleinschmeink,NA,https://twitter.com/MariaKlSchmeink,1,9,1,129,Münster,5,1,4,0,1958,Münster,Hamminkeln-Dingden,Soziologin,18103366
709,Gehring,Kai Boris,NA,NA,https://www.facebook.com/kai.gehring/,NA,https://twitter.com/KaiGehring,1,10,1,120,Essen III,5,1,4,1,1977,Essen,Mülheim an der Ruhr,Dipl.-Sozialwissenschaftler,110368456
710,Schauws,Ursula (Ulle),NA,NA,https://www.facebook.com/ulleschauwsmdb,NA,https://twitter.com/ulle_schauws,1,11,1,114,Krefeld II – Wesel II,5,1,4,0,1966,Krefeld,Hüls (jetzt Krefeld),Film- und Fernsehwissenschaftlerin,17363943
712,Koczy,Ute,NA,NA,https://www.facebook.com/ute.koczy,NA,https://twitter.com/utekoczy,1,13,1,135,Lippe I,5,0,4,0,1961,Lemgo,Heidenheim an der Brenz,Kulturwissenschaftlerin,508639570
713,Dahmen,Janosch,Dr.,NA,https://www.facebook.com/janoschdahmen,NA,https://twitter.com/janoschdahmen,1,14,1,139,Ennepe-Ruhr-Kreis II,5,0,4,1,1981,Witten,Berlin,Arzt,16697497
714,Nick,Ophelia,Dr.,NA,https://www.facebook.com/Jörn-Leunert-1429884317079327/,https://www.facebook.com/J%C3%B6rn-Leunert-753082724711016/,https://twitter.com/JoernLeunert,1,15,1,105,Mettmann II,5,0,4,0,1973,Wülfrath,Herdecke,Tierärztin,869951904180318209
715,Metz,Martin,NA,NA,https://www.facebook.com/martin.metz.526,NA,https://twitter.com/MartinMetz83,1,16,1,98,Rhein-Sieg-Kreis II,5,0,4,1,1983,Sankt Augustin,Siegburg,Dipl.-Geograph,241474058
716,Friede,Lisa-Marie,NA,NA,https://www.facebook.com/lisamarie.friede,NA,https://twitter.com/lisamariefriede,1,17,1,101,Leverkusen – Köln IV,5,0,4,0,1992,Köln,Salzkotten,Studentin,2986342912
717,Wagener,Robin,NA,NA,https://www.facebook.com/robin.wagener,https://www.facebook.com/WagenerRobin/,https://twitter.com/robinwagener,1,18,1,136,Höxter – Lippe II,5,0,4,1,1980,Bad Salzuflen,Bielefeld,Richter,392302434
718,Eglence,Gönül,NA,NA,https://www.facebook.com/geglence,NA,https://twitter.com/GonulEglence,1,19,1,119,Essen II,5,0,4,0,1979,Essen,Detmold,Referentin für politische Bildung,1300784204
719,Gesenhues,Jan-Niclas,NA,NA,https://www.facebook.com/JanniGesenhues,NA,https://twitter.com/jn_gesenhues,1,20,1,128,Steinfurt III,5,0,4,1,1990,Emsdetten,Karlsruhe,wiss. Mitarbeiter,370585284
723,Außendorf,Maik,NA,NA,https://www.facebook.com/maik.aussendorf,NA,https://twitter.com/maik_aussendorf,1,24,1,100,Rheinisch-Bergischer Kreis,5,0,4,1,1971,Bergisch Gladbach,Hiltrup (jetzt Münster),Dipl.-Mathematiker,24253731
725,Voss,Patrick,NA,NA,https://www.facebook.com/vosspatrickgruene,NA,https://twitter.com/patrick_voss_,1,26,1,117,Oberhausen – Wesel III,5,0,4,1,1998,Dinslaken,Hamm,Schüler,3439520121
727,Tietz-Latza,Alexander,NA,NA,https://www.facebook.com/alexander.tietz,https://www.facebook.com/TietzLatza/,https://twitter.com/alexander_tietz,1,28,1,88,Aachen II,5,0,4,1,1981,Aachen,Köln,Jurist,810778129
735,Beck,Sabine,NA,von der,https://www.facebook.com/sabine.vonderbeck,NA,https://twitter.com/vdbine,1,36,1,141,Herne – Bochum II,5,0,4,0,1963,Herne,Wiesbaden,Dipl.-Volkswirtin / PR-Beraterin,237301726
742,Meyer,Sylvia,NA,NA,https://www.facebook.com/sylvia.meyer.eu,NA,https://twitter.com/SylvMeyer,0,NA,1,102,Wuppertal I,5,0,4,0,1963,Wuppertal,Bielefeld,Angestellte,826835957211099139
744,Elsholz,Paula,NA,NA,https://www.facebook.com/paula.elsholz,NA,https://twitter.com/paulaelsholz,0,NA,1,106,Düsseldorf I,5,0,4,0,1987,Düsseldorf,Gdingen,Referentin GLS Treuhand e.V.,719498603677556736
